date,open,high,low,close,volume
"2020-06-08, 08:00:00",0.07886,0.08050,0.07798,0.08017,139761862
"2020-06-09, 08:00:00",0.08017,0.08045,0.07712,0.07836,140099583
"2020-06-10, 08:00:00",0.07833,0.07942,0.07746,0.07900,110930625
"2020-06-11, 08:00:00",0.07902,0.07951,0.06839,0.07112,291502892
"2020-06-12, 08:00:00",0.07115,0.07485,0.07048,0.07281,131891017
"2020-06-13, 08:00:00",0.07281,0.07439,0.07162,0.07416,72997585
"2020-06-14, 08:00:00",0.07415,0.07418,0.07029,0.07074,80816959
"2020-06-15, 08:00:00",0.07076,0.07168,0.06563,0.07098,202651833
"2020-06-16, 08:00:00",0.07098,0.07212,0.06976,0.07139,105846967
"2020-06-17, 08:00:00",0.07137,0.07425,0.06947,0.07183,186957089
"2020-06-18, 08:00:00",0.07185,0.07222,0.06918,0.07067,104179961
"2020-06-19, 08:00:00",0.07061,0.07099,0.06843,0.06958,134120326
"2020-06-20, 08:00:00",0.06957,0.07046,0.06820,0.06975,84192982
"2020-06-21, 08:00:00",0.06977,0.07023,0.06832,0.06853,56202661
"2020-06-22, 08:00:00",0.06851,0.07208,0.06840,0.07189,116313328
"2020-06-23, 08:00:00",0.07189,0.07245,0.07007,0.07116,136548111
"2020-06-24, 08:00:00",0.07116,0.07274,0.06782,0.06907,147924357
"2020-06-25, 08:00:00",0.06902,0.06907,0.06534,0.06765,105700153
"2020-06-26, 08:00:00",0.06764,0.06864,0.06607,0.06699,92306088
"2020-06-27, 08:00:00",0.06699,0.06723,0.05754,0.06274,145821303
"2020-06-28, 08:00:00",0.06275,0.06515,0.06162,0.06420,102136586
"2020-06-29, 08:00:00",0.06426,0.06541,0.06285,0.06497,92350714
"2020-06-30, 08:00:00",0.06500,0.06745,0.06395,0.06682,97080082
"2020-07-01, 08:00:00",0.06683,0.06946,0.06601,0.06839,135386589
"2020-07-02, 08:00:00",0.06840,0.07105,0.06608,0.06761,268051412
"2020-07-03, 08:00:00",0.06766,0.06877,0.06613,0.06697,157769335
"2020-07-04, 08:00:00",0.06695,0.06862,0.06641,0.06803,112704227
"2020-07-05, 08:00:00",0.06803,0.06812,0.06486,0.06718,134378415
"2020-07-06, 08:00:00",0.06723,0.07235,0.06651,0.07173,291526855
"2020-07-07, 08:00:00",0.07175,0.07443,0.07023,0.07352,312541924
"2020-07-08, 08:00:00",0.07356,0.08575,0.07251,0.08539,642367781
"2020-07-09, 08:00:00",0.08541,0.09985,0.08349,0.09057,2679655372
"2020-07-10, 08:00:00",0.09057,0.09130,0.08204,0.08907,1389658516
"2020-07-11, 08:00:00",0.08908,0.10176,0.08750,0.09415,1583141534
"2020-07-12, 08:00:00",0.09416,0.09828,0.08926,0.09552,812230552
"2020-07-13, 08:00:00",0.09553,0.09856,0.08615,0.09026,819617740
"2020-07-14, 08:00:00",0.09012,0.09292,0.08527,0.09213,596693826
"2020-07-15, 08:00:00",0.09214,0.09663,0.08720,0.09443,902762265
"2020-07-16, 08:00:00",0.09444,0.10420,0.08769,0.10219,1244066628
"2020-07-17, 08:00:00",0.10219,0.10770,0.09800,0.10399,1467974189
"2020-07-18, 08:00:00",0.10403,0.10460,0.09882,0.10087,611182196
"2020-07-19, 08:00:00",0.10090,0.10265,0.09612,0.10018,444936599
"2020-07-20, 08:00:00",0.10019,0.10192,0.09330,0.09443,531559780
"2020-07-21, 08:00:00",0.09432,0.09856,0.09390,0.09662,408455015
"2020-07-22, 08:00:00",0.09662,0.09817,0.09400,0.09758,366568212
"2020-07-23, 08:00:00",0.09760,0.10163,0.09637,0.09836,459502319
"2020-07-24, 08:00:00",0.09835,0.09849,0.09446,0.09584,302344406
"2020-07-25, 08:00:00",0.09580,0.10173,0.09521,0.10091,497386760
"2020-07-26, 08:00:00",0.10099,0.10618,0.09740,0.09912,649905832
"2020-07-27, 08:00:00",0.09905,0.10038,0.08798,0.09484,626242150
"2020-07-28, 08:00:00",0.09488,0.09863,0.09326,0.09717,398483384
"2020-07-29, 08:00:00",0.09720,0.09984,0.09452,0.09511,275369606
"2020-07-30, 08:00:00",0.09513,0.09782,0.09425,0.09634,238445547
"2020-07-31, 08:00:00",0.09632,0.09722,0.09511,0.09704,186954480
"2020-08-01, 08:00:00",0.09704,0.10920,0.09684,0.10772,745820761
"2020-08-02, 08:00:00",0.10772,0.11669,0.08734,0.10274,1032741960
"2020-08-03, 08:00:00",0.10276,0.10946,0.10128,0.10530,484973965
"2020-08-04, 08:00:00",0.10529,0.11180,0.10525,0.11033,437871633
"2020-08-05, 08:00:00",0.11036,0.11175,0.10627,0.10760,252430944
"2020-08-06, 08:00:00",0.10765,0.10840,0.10286,0.10642,281722406
"2020-08-07, 08:00:00",0.10644,0.10800,0.09834,0.10315,269097755
"2020-08-08, 08:00:00",0.10315,0.10449,0.10141,0.10341,147299181
"2020-08-09, 08:00:00",0.10343,0.10739,0.10232,0.10521,343314515
"2020-08-10, 08:00:00",0.10525,0.10717,0.10262,0.10643,235336846
"2020-08-11, 08:00:00",0.10648,0.10882,0.09612,0.10026,357485004
"2020-08-12, 08:00:00",0.10021,0.10259,0.09523,0.10161,217998957
"2020-08-13, 08:00:00",0.10162,0.10299,0.09656,0.10132,276551555
"2020-08-14, 08:00:00",0.10137,0.10820,0.10021,0.10492,508105791
"2020-08-15, 08:00:00",0.10486,0.10981,0.10300,0.10706,315424771
"2020-08-16, 08:00:00",0.10710,0.11620,0.10400,0.11537,391417397
"2020-08-17, 08:00:00",0.11539,0.11997,0.10993,0.11399,711499557
"2020-08-18, 08:00:00",0.11400,0.11709,0.10563,0.10823,326455645
"2020-08-19, 08:00:00",0.10826,0.10962,0.09835,0.10228,338234774
"2020-08-20, 08:00:00",0.10225,0.10752,0.10050,0.10741,215409414
"2020-08-21, 08:00:00",0.10747,0.10950,0.09885,0.09958,318662743
"2020-08-22, 08:00:00",0.09956,0.10283,0.09710,0.10233,206673970
"2020-08-23, 08:00:00",0.10235,0.10323,0.09846,0.10304,125267312
"2020-08-24, 08:00:00",0.10305,0.10677,0.10102,0.10314,245307150
"2020-08-25, 08:00:00",0.10310,0.10338,0.09538,0.09724,219400452
"2020-08-26, 08:00:00",0.09724,0.10058,0.09610,0.09813,165648076
"2020-08-27, 08:00:00",0.09813,0.09899,0.09034,0.09396,259305690
"2020-08-28, 08:00:00",0.09391,0.09685,0.09263,0.09582,129904739
"2020-08-29, 08:00:00",0.09579,0.09758,0.09455,0.09627,133691191
"2020-08-30, 08:00:00",0.09627,0.09860,0.09618,0.09826,127870094
"2020-08-31, 08:00:00",0.09830,0.09917,0.09523,0.09690,194423767
"2020-09-01, 08:00:00",0.09690,0.10118,0.09541,0.09894,276728486
"2020-09-02, 08:00:00",0.09893,0.10014,0.08759,0.09241,280118709
"2020-09-03, 08:00:00",0.09243,0.09305,0.07327,0.07759,365902232
"2020-09-04, 08:00:00",0.07767,0.08272,0.07465,0.08064,375526316
"2020-09-05, 08:00:00",0.08064,0.08287,0.07281,0.07546,293561105
"2020-09-06, 08:00:00",0.07545,0.07900,0.07180,0.07734,194402982
"2020-09-07, 08:00:00",0.07735,0.07914,0.07377,0.07865,188663207
"2020-09-08, 08:00:00",0.07865,0.07959,0.07483,0.07742,188132867
"2020-09-09, 08:00:00",0.07748,0.07973,0.07554,0.07823,105369317
"2020-09-10, 08:00:00",0.07825,0.08314,0.07819,0.08114,224876094
"2020-09-11, 08:00:00",0.08113,0.08423,0.07911,0.08367,143885948
"2020-09-12, 08:00:00",0.08372,0.08468,0.08229,0.08380,120991298
"2020-09-13, 08:00:00",0.08384,0.08466,0.07907,0.08000,152542520
"2020-09-14, 08:00:00",0.08000,0.08206,0.07877,0.08027,149545660
"2020-09-15, 08:00:00",0.08027,0.08156,0.07741,0.07779,151438754
"2020-09-16, 08:00:00",0.07780,0.08141,0.07496,0.07996,181284993
"2020-09-17, 08:00:00",0.07999,0.08233,0.07799,0.08048,123413682
"2020-09-18, 08:00:00",0.08049,0.08075,0.07716,0.07829,80274184
"2020-09-19, 08:00:00",0.07829,0.07946,0.07704,0.07853,73121131
"2020-09-20, 08:00:00",0.07849,0.07868,0.07516,0.07682,81618269
"2020-09-21, 08:00:00",0.07688,0.07742,0.06887,0.06997,159143798
"2020-09-22, 08:00:00",0.06996,0.07229,0.06934,0.07156,105136337
"2020-09-23, 08:00:00",0.07159,0.07227,0.06705,0.06739,126991345
